GAME_TIME_LOW, 9822
GAME_TIME_HIGH, 10434
TICK,7,7
GAME_TIME_LOW, 9904
GAME_TIME_HIGH, 10799
TICK,0,205
TICK,1,216
TICK,2,64
TICK,3,22
TICK,4,11
TICK,5,11
TICK,6,2
TICK,7,9
GAME_TIME_LOW, 9917
GAME_TIME_HIGH, 10821
TICK,0,208
TICK,1,207
TICK,2,77
TICK,3,20
TICK,4,6
TICK,5,11
TICK,6,3
TICK,7,9
GAME_TIME_LOW, 10259
GAME_TIME_HIGH, 11193
TICK,0,210
TICK,1,227
TICK,2,63
TICK,3,24
TICK,4,15
TICK,5,9
TICK,6,1
TICK,7,10
GAME_TIME_LOW, 10250
GAME_TIME_HIGH, 11175
TICK,0,222
TICK,1,208
TICK,2,78
TICK,3,22
TICK,4,8
TICK,5,9
TICK,6,4
TICK,7,9
GAME_TIME_LOW, 10239
GAME_TIME_HIGH, 11162
TICK,0,218
TICK,1,219
TICK,2,75
TICK,3,15
TICK,4,10
TICK,5,11
TICK,6,3
TICK,7,9
GAME_TIME_LOW, 10281
GAME_TIME_HIGH, 11223
TICK,0,206
TICK,1,224
TICK,2,77
TICK,3,26
TICK,4,8
TICK,5,6
TICK,6,3
TICK,7,10
GAME_TIME_LOW, 10666
GAME_TIME_HIGH, 11635
TICK,0,214
TICK,1,253
TICK,2,61
TICK,3,23
TICK,4,10
TICK,5,10
TICK,6,2
TICK,7,10
GAME_TIME_LOW, 10644
GAME_TIME_HIGH, 11594
TICK,0,230
TICK,1,217
TICK,2,84
TICK,3,19
TICK,4,9
TICK,5,10
TICK,6,4
TICK,7,9
GAME_TIME_LOW, 9531
GAME_TIME_HIGH, 10358
TICK,0,187
TICK,1,219
TICK,2,64
TICK,3,18
TICK,4,14
TICK,5,9
TICK,6,1
TICK,7,8
GAME_TIME_LOW, 10656
GAME_TIME_HIGH, 11607
TICK,0,234
TICK,1,213
TICK,2,84
TICK,3,21
TICK,4,8
TICK,5,10
TICK,6,4
TICK,7,9
GAME_TIME_LOW, 9886
GAME_TIME_HIGH, 10796
TICK,0,192
TICK,1,225
TICK,2,60
TICK,3,29
TICK,4,10
TICK,5,11
TICK,6,0
TICK,7,10
GAME_TIME_LOW, 10295
GAME_TIME_HIGH, 11231
TICK,0,219
TICK,1,216
TICK,2,69
TICK,3,20
TICK,4,10
TICK,5,15
TICK,6,3
TICK,7,9
GAME_TIME_LOW, 10663
GAME_TIME_HIGH, 11609
TICK,0,231
TICK,1,226
TICK,2,68
TICK,3,20
TICK,4,15
TICK,5,11
TICK,6,3
TICK,7,9
GAME_TIME_LOW, 10652
GAME_TIME_HIGH, 11618
TICK,0,228
TICK,1,233
TICK,2,65
TICK,3,25
TICK,4,11
TICK,5,9
TICK,6,2
TICK,7,10
GAME_TIME_LOW, 10282
GAME_TIME_HIGH, 11226
TICK,0,223
TICK,1,217
TICK,2,62
TICK,3,25
TICK,4,6
TICK,5,15
TICK,6,4
TICK,7,9
GAME_TIME_LOW, 9867
GAME_TIME_HIGH, 10768
TICK,0,217
TICK,1,202
TICK,2,58
TICK,3,26
TICK,4,12
TICK,5,11
TICK,6,3
TICK,7,9
GAME_TIME_LOW, 10301
GAME_TIME_HIGH, 11219
TICK,0,210
TICK,1,223
TICK,2,71
TICK,3,22
TICK,4,14
TICK,5,9
TICK,6,3
TICK,7,9
GAME_TIME_LOW, 9899
GAME_TIME_HIGH, 10813
TICK,0,191
TICK,1,234
TICK,2,62
TICK,3,21
TICK,4,11
TICK,5,9
TICK,6,1
TICK,7,10
GAME_TIME_LOW, 9568
GAME_TIME_HIGH, 10400
TICK,0,198
TICK,1,211
TICK,2,61
TICK,3,23
TICK,4,13
TICK,5,7
TICK,6,2
TICK,7,8
GAME_TIME_LOW, 9546
GAME_TIME_HIGH, 10360
TICK,0,205
TICK,1,210
TICK,2,52
TICK,3,26
TICK,4,12
TICK,5,7
TICK,6,4
TICK,7,7
GAME_TIME_LOW, 10112
GAME_TIME_HIGH, 11027
TICK,0,210
TICK,1,218
TICK,2,60
TICK,3,25
TICK,4,15
TICK,5,9
TICK,6,4
TICK,7,9
GAME_TIME_LOW, 10320
GAME_TIME_HIGH, 11243
TICK,0,201
TICK,1,237
TICK,2,64
TICK,3,23
TICK,4,15
TICK,5,8
TICK,6,4
TICK,7,9
GAME_TIME_LOW, 10290
GAME_TIME_HIGH, 11224
TICK,0,207
TICK,1,233
TICK,2,62
TICK,3,27
TICK,4,11
TICK,5,11
TICK,6,0
TICK,7,10
GAME_TIME_LOW, 9927
GAME_TIME_HIGH, 10777
TICK,0,207
TICK,1,218
TICK,2,68
TICK,3,16
TICK,4,9
TICK,5,15
TICK,6,3
TICK,7,7
GAME_TIME_LOW, 10255
GAME_TIME_HIGH, 11181
TICK,0,232
TICK,1,205
TICK,2,59
TICK,3,26
TICK,4,14
TICK,5,12
TICK,6,3
TICK,7,9
GAME_TIME_LOW, 9915
GAME_TIME_HIGH, 10764
TICK,0,193
TICK,1,236
TICK,2,63
TICK,3,17
TICK,4,15
TICK,5,9
TICK,6,1
TICK,7,8
GAME_TIME_LOW, 9925
GAME_TIME_HIGH, 10776
TICK,0,203
TICK,1,229
TICK,2,58
TICK,3,27
TICK,4,9
TICK,5,9
TICK,6,1
TICK,7,8
GAME_TIME_LOW, 10693
GAME_TIME_HIGH, 11634
TICK,0,224
TICK,1,228
TICK,2,75
TICK,3,23
TICK,4,13
TICK,5,9
TICK,6,3
TICK,7,9
GAME_TIME_LOW, 10263
GAME_TIME_HIGH, 11186
TICK,0,219
TICK,1,220
TICK,2,61
TICK,3,24
TICK,4,13
TICK,5,11
TICK,6,3
TICK,7,9
GAME_TIME_LOW, 9910
GAME_TIME_HIGH, 10762
TICK,0,209
TICK,1,220
TICK,2,56
TICK,3,31
TICK,4,10
TICK,5,7
TICK,6,2
TICK,7,8
GAME_TIME_LOW, 9911
GAME_TIME_HIGH, 10752
TICK,0,212
TICK,1,219
TICK,2,55
TICK,3,24
TICK,4,11
TICK,5,12
TICK,6,3
TICK,7,7
GAME_TIME_LOW, 10270
GAME_TIME_HIGH, 11207
TICK,0,200
TICK,1,241
TICK,2,67
TICK,3,22
TICK,4,11
TICK,5,7
TICK,6,2
TICK,7,10
GAME_TIME_LOW, 10248
GAME_TIME_HIGH, 11148
TICK,0,224
TICK,1,210
TICK,2,71
TICK,3,18
TICK,4,13
TICK,5,12
TICK,6,4
TICK,7,8
GAME_TIME_LOW, 9916
GAME_TIME_HIGH, 10750
TICK,0,210
TICK,1,221
TICK,2,59
TICK,3,24
TICK,4,9
TICK,5,12
TICK,6,2
TICK,7,7
GAME_TIME_LOW, 9920
GAME_TIME_HIGH, 10758
TICK,0,220
TICK,1,206
TICK,2,62
TICK,3,24
TICK,4,13
TICK,5,8
TICK,6,4
TICK,7,7
GAME_TIME_LOW, 9922
GAME_TIME_HIGH, 10760
TICK,0,220
TICK,1,205
TICK,2,63
TICK,3,24
TICK,4,13
TICK,5,8
TICK,6,4
TICK,7,7
GAME_TIME_LOW, 9924
GAME_TIME_HIGH, 10759
TICK,0,212
TICK,1,222
TICK,2,57
TICK,3,25
TICK,4,8
TICK,5,12
TICK,6,2
TICK,7,7
GAME_TIME_LOW, 9920
GAME_TIME_HIGH, 10755
TICK,0,217
TICK,1,216
TICK,2,58
TICK,3,23
TICK,4,10
TICK,5,12
TICK,6,2
TICK,7,7
GAME_TIME_LOW, 10425
GAME_TIME_HIGH, 11356
TICK,0,223
TICK,1,225
TICK,2,75
TICK,3,15
TICK,4,11
TICK,5,10
TICK,6,3
TICK,7,9
GAME_TIME_LOW, 9940
GAME_TIME_HIGH, 10779
TICK,0,212
TICK,1,221
TICK,2,55
TICK,3,27
TICK,4,11
TICK,5,8
TICK,6,4
TICK,7,7
GAME_TIME_LOW, 9924
GAME_TIME_HIGH, 10762
TICK,0,217
TICK,1,210
TICK,2,61
TICK,3,24
TICK,4,13
TICK,5,8
TICK,6,4
TICK,7,7
GAME_TIME_LOW, 10263
GAME_TIME_HIGH, 11201
TICK,0,205
TICK,1,240
TICK,2,62
TICK,3,18
TICK,4,14
TICK,5,10
TICK,6,1
TICK,7,10
GAME_TIME_LOW, 10298
GAME_TIME_HIGH, 11218
TICK,0,217
TICK,1,223
TICK,2,63
TICK,3,23
TICK,4,13
TICK,5,12
TICK,6,2
TICK,7,9
GAME_TIME_LOW, 9536
GAME_TIME_HIGH, 10364
TICK,0,203
TICK,1,203
TICK,2,63
TICK,3,26
TICK,4,11
TICK,5,6
TICK,6,2
TICK,7,8
GAME_TIME_LOW, 9932
GAME_TIME_HIGH, 10768
TICK,0,215
TICK,1,218
TICK,2,55
TICK,3,27
TICK,4,12
TICK,5,7
TICK,6,4
TICK,7,7
GAME_TIME_LOW, 9519
GAME_TIME_HIGH, 10342
TICK,0,215
TICK,1,190
TICK,2,69
TICK,3,16
TICK,4,9
TICK,5,13
TICK,6,3
TICK,7,7
GAME_TIME_LOW, 9930
GAME_TIME_HIGH, 10791
TICK,0,216
TICK,1,217
TICK,2,67
TICK,3,18
TICK,4,9
TICK,5,9
TICK,6,2
TICK,7,8
GAME_TIME_LOW, 10287
GAME_TIME_HIGH, 11191
TICK,0,216
TICK,1,227
TICK,2,62
TICK,3,28
TICK,4,11
TICK,5,9
TICK,6,1
TICK,7,9
GAME_TIME_LOW, 9925
GAME_TIME_HIGH, 10771
TICK,0,210
TICK,1,223
TICK,2,58
TICK,3,27
TICK,4,11
TICK,5,7
TICK,6,1
TICK,7,8
GAME_TIME_LOW, 9960
GAME_TIME_HIGH, 10799
TICK,0,212
TICK,1,212
TICK,2,66
TICK,3,22
TICK,4,14
TICK,5,8
TICK,6,4
TICK,7,7
GAME_TIME_LOW, 10664
GAME_TIME_HIGH, 11608
TICK,0,220
TICK,1,239
TICK,2,61
TICK,3,32
TICK,4,14
TICK,5,7
TICK,6,0
TICK,7,10
GAME_TIME_LOW, 11054
GAME_TIME_HIGH, 12021
TICK,0,238
TICK,1,244
TICK,2,66
TICK,3,21
TICK,4,13
TICK,5,13
TICK,6,2
TICK,7,9
GAME_TIME_LOW, 10327
GAME_TIME_HIGH, 11203
TICK,0,213
TICK,1,233
TICK,2,63
TICK,3,29
TICK,4,9
TICK,5,10
TICK,6,1
TICK,7,8
GAME_TIME_LOW, 9544
GAME_TIME_HIGH, 10359
TICK,0,197
TICK,1,207
TICK,2,64
TICK,3,21
TICK,4,13
TICK,5,8
TICK,6,4
TICK,7,7
GAME_TIME_LOW, 9943
GAME_TIME_HIGH, 10793
TICK,0,199
TICK,1,239
TICK,2,60
TICK,3,23
TICK,4,8
TICK,5,8
TICK,6,1
TICK,7,8
GAME_TIME_LOW, 10331
GAME_TIME_HIGH, 11193
TICK,0,223
TICK,1,226
TICK,2,61
TICK,3,24
TICK,4,12
TICK,5,11
TICK,6,3
TICK,7,7
GAME_TIME_LOW, 10286
GAME_TIME_HIGH, 11151
TICK,0,220
TICK,1,232
TICK,2,59
TICK,3,28
TICK,4,10
TICK,5,9
TICK,6,0
TICK,7,8
GAME_TIME_LOW, 10321
GAME_TIME_HIGH, 11189
TICK,0,216
TICK,1,234
TICK,2,62
TICK,3,28
TICK,4,11
TICK,5,7
TICK,6,1
TICK,7,8
GAME_TIME_LOW, 10330
GAME_TIME_HIGH, 11187
TICK,0,224
TICK,1,220
TICK,2,68
TICK,3,22
TICK,4,12
TICK,5,12
TICK,6,2
TICK,7,7
GAME_TIME_LOW, 10310
GAME_TIME_HIGH, 11164
TICK,0,229
TICK,1,219
TICK,2,64
TICK,3,22
TICK,4,13
TICK,5,11
TICK,6,2
TICK,7,7
GAME_TIME_LOW, 10332
GAME_TIME_HIGH, 11192
TICK,0,222
TICK,1,224
TICK,2,66
TICK,3,22
TICK,4,11
TICK,5,13
TICK,6,2
TICK,7,7
GAME_TIME_LOW, 10302
GAME_TIME_HIGH, 11168
TICK,0,220
TICK,1,233
TICK,2,60
TICK,3,27
TICK,4,10
TICK,5,9
TICK,6,0
TICK,7,8
GAME_TIME_LOW, 9533
GAME_TIME_HIGH, 10338
TICK,0,208
TICK,1,197
TICK,2,63
TICK,3,22
TICK,4,15
TICK,5,7
TICK,6,3
TICK,7,7
GAME_TIME_LOW, 10313
GAME_TIME_HIGH, 11163
TICK,0,226
TICK,1,216
TICK,2,73
TICK,3,23
TICK,4,12
TICK,5,7
TICK,6,3
TICK,7,7
GAME_TIME_LOW, 10310
GAME_TIME_HIGH, 11161
TICK,0,229
TICK,1,218
TICK,2,65
TICK,3,22
TICK,4,14
TICK,5,10
TICK,6,2
TICK,7,7
GAME_TIME_LOW, 9920
GAME_TIME_HIGH, 10737
TICK,0,220
TICK,1,206
TICK,2,70
TICK,3,16
TICK,4,11
TICK,5,12
TICK,6,4
TICK,7,6
GAME_TIME_LOW, 9922
GAME_TIME_HIGH, 10776
TICK,0,226
TICK,1,206
TICK,2,59
TICK,3,22
TICK,4,8
TICK,5,13
TICK,6,4
TICK,7,7
GAME_TIME_LOW, 10108
GAME_TIME_HIGH, 10955
TICK,0,233
TICK,1,204
TICK,2,61
TICK,3,29
TICK,4,11
TICK,5,7
TICK,6,4
TICK,7,7
GAME_TIME_LOW, 10176
GAME_TIME_HIGH, 11027
TICK,0,218
TICK,1,215
TICK,2,67
TICK,3,23
TICK,4,15
TICK,5,8
TICK,6,4
TICK,7,7
GAME_TIME_LOW, 10319
GAME_TIME_HIGH, 11184
TICK,0,227
TICK,1,215
TICK,2,68
TICK,3,29
TICK,4,13
TICK,5,6
TICK,6,1
TICK,7,8
GAME_TIME_LOW, 9898
GAME_TIME_HIGH, 10734
TICK,0,211
TICK,1,214
TICK,2,61
TICK,3,30
TICK,4,12
TICK,5,7
TICK,6,0
TICK,7,8
GAME_TIME_LOW, 9925
GAME_TIME_HIGH, 10754
TICK,0,211
TICK,1,211
TICK,2,68
TICK,3,25
TICK,4,8
TICK,5,13
TICK,6,1
TICK,7,7
GAME_TIME_LOW, 9921
GAME_TIME_HIGH, 10750
TICK,0,211
TICK,1,213
TICK,2,66
TICK,3,25
TICK,4,8
TICK,5,13
TICK,6,1
TICK,7,7
GAME_TIME_LOW, 9883
GAME_TIME_HIGH, 10713
TICK,0,231
TICK,1,196
TICK,2,62
TICK,3,25
TICK,4,12
TICK,5,8
TICK,6,3
TICK,7,7
GAME_TIME_LOW, 9911
GAME_TIME_HIGH, 10753
TICK,0,225
TICK,1,205
TICK,2,56
TICK,3,24
TICK,4,12
TICK,5,12
TICK,6,3
TICK,7,7
GAME_TIME_LOW, 10710
GAME_TIME_HIGH, 11589
TICK,0,234
TICK,1,229
TICK,2,71
TICK,3,23
TICK,4,11
TICK,5,12
TICK,6,2
TICK,7,7
GAME_TIME_LOW, 9758
GAME_TIME_HIGH, 10607
TICK,0,207
TICK,1,208
TICK,2,69
TICK,3,19
TICK,4,12
TICK,5,9
TICK,6,2
TICK,7,8
GAME_TIME_LOW, 9925
GAME_TIME_HIGH, 10771
TICK,0,227
TICK,1,202
TICK,2,60
TICK,3,23
TICK,4,10
TICK,5,13
TICK,6,3
TICK,7,7
GAME_TIME_LOW, 9904
GAME_TIME_HIGH, 10763
TICK,0,214
TICK,1,219
TICK,2,59
TICK,3,25
TICK,4,8
TICK,5,9
TICK,6,2
TICK,7,8
GAME_TIME_LOW, 9516
GAME_TIME_HIGH, 10332
TICK,0,205
TICK,1,211
TICK,2,55
TICK,3,26
TICK,4,11
TICK,5,7
TICK,6,0
TICK,7,8
GAME_TIME_LOW, 9539
GAME_TIME_HIGH, 10369
TICK,0,192
TICK,1,231
TICK,2,51
TICK,3,20
TICK,4,11
TICK,5,9
TICK,6,1
TICK,7,8
GAME_TIME_LOW, 9537
GAME_TIME_HIGH, 10367
TICK,0,192
TICK,1,232
TICK,2,51
TICK,3,18
TICK,4,12
TICK,5,9
TICK,6,1
TICK,7,8
GAME_TIME_LOW, 9539
GAME_TIME_HIGH, 10369
TICK,0,192
TICK,1,231
TICK,2,52
TICK,3,18
TICK,4,12
TICK,5,9
TICK,6,1
TICK,7,8
GAME_TIME_LOW, 9907
GAME_TIME_HIGH, 10755
TICK,0,199
TICK,1,238
TICK,2,60
TICK,3,20
TICK,4,10
TICK,5,8
TICK,6,1
TICK,7,8
GAME_TIME_LOW, 9533
GAME_TIME_HIGH, 10363
TICK,0,193
TICK,1,230
TICK,2,52
TICK,3,20
TICK,4,10
TICK,5,9
TICK,6,1
TICK,7,8
GAME_TIME_LOW, 9929
GAME_TIME_HIGH, 10759
TICK,0,215
TICK,1,209
TICK,2,64
TICK,3,23
TICK,4,15
TICK,5,8
TICK,6,3
TICK,7,7
GAME_TIME_LOW, 10299
GAME_TIME_HIGH, 11144
TICK,0,224
TICK,1,220
TICK,2,67
TICK,3,23
TICK,4,13
TICK,5,11
TICK,6,1
TICK,7,7
GAME_TIME_LOW, 9941
GAME_TIME_HIGH, 10772
TICK,0,217
TICK,1,208
TICK,2,64
TICK,3,24
TICK,4,14
TICK,5,8
TICK,6,3
TICK,7,7
GAME_TIME_LOW, 9941
GAME_TIME_HIGH, 10772
TICK,0,216
TICK,1,209
TICK,2,65
TICK,3,23
TICK,4,14
TICK,5,8
TICK,6,3
TICK,7,7
GAME_TIME_LOW, 9947
GAME_TIME_HIGH, 10793
TICK,0,208
TICK,1,222
TICK,2,66
TICK,3,16
TICK,4,10
TICK,5,13
TICK,6,3
TICK,7,7
GAME_TIME_LOW, 9952
GAME_TIME_HIGH, 10812
TICK,0,200
TICK,1,229
TICK,2,70
TICK,3,17
TICK,4,10
TICK,5,9
TICK,6,2
TICK,7,8
GAME_TIME_LOW, 10096
GAME_TIME_HIGH, 10969
TICK,0,218
TICK,1,220
TICK,2,72
TICK,3,17
TICK,4,8
TICK,5,10
TICK,6,2
TICK,7,8
GAME_TIME_LOW, 10283
GAME_TIME_HIGH, 11140
TICK,0,224
TICK,1,224
TICK,2,63
TICK,3,21
TICK,4,13
TICK,5,10
TICK,6,3
TICK,7,7
GAME_TIME_LOW, 9910
GAME_TIME_HIGH, 10767
TICK,0,206
TICK,1,236
TICK,2,56
TICK,3,20
TICK,4,9
TICK,5,8
TICK,6,2
TICK,7,8
GAME_TIME_LOW, 9925
GAME_TIME_HIGH, 10780
TICK,0,200
TICK,1,241
TICK,2,56
TICK,3,20
TICK,4,9
TICK,5,10
TICK,6,1
TICK,7,8
GAME_TIME_LOW, 9927
GAME_TIME_HIGH, 10782
TICK,0,200
TICK,1,240
TICK,2,57
TICK,3,20
TICK,4,9
TICK,5,10
TICK,6,1
TICK,7,8
GAME_TIME_LOW, 9929
GAME_TIME_HIGH, 10784
TICK,0,200
TICK,1,238
TICK,2,60
TICK,3,19
TICK,4,9
TICK,5,10
TICK,6,1
TICK,7,8
GAME_TIME_LOW, 9931
GAME_TIME_HIGH, 10786
TICK,0,199
TICK,1,240
TICK,2,58
TICK,3,20
TICK,4,9
TICK,5,10
TICK,6,1
TICK,7,8
GAME_TIME_LOW, 9935
GAME_TIME_HIGH, 10787
TICK,0,211
TICK,1,216
TICK,2,64
TICK,3,29
TICK,4,7
TICK,5,9
TICK,6,1
TICK,7,8
GAME_TIME_LOW, 9928
GAME_TIME_HIGH, 10768
TICK,0,224
TICK,1,210
TICK,2,58
TICK,3,24
TICK,4,11
TICK,5,8
TICK,6,4
TICK,7,7
GAME_TIME_LOW, 10310
GAME_TIME_HIGH, 11185
TICK,0,222
TICK,1,224
TICK,2,62
TICK,3,31
TICK,4,10
TICK,5,7
TICK,6,2
TICK,7,8
GAME_TIME_LOW, 10318
GAME_TIME_HIGH, 11178
TICK,0,222
TICK,1,228
TICK,2,65
TICK,3,19
TICK,4,11
TICK,5,13
TICK,6,2
TICK,7,7
GAME_TIME_LOW, 9297
GAME_TIME_HIGH, 10144
TICK,0,189
TICK,1,220
TICK,2,53
TICK,3,21
TICK,4,8
TICK,5,8
TICK,6,1
TICK,7,9
GAME_TIME_LOW, 9915
GAME_TIME_HIGH, 10832
TICK,0,217
TICK,1,208
TICK,2,61
TICK,3,25
TICK,4,11
TICK,5,9
TICK,6,1
TICK,7,10
GAME_TIME_LOW, 9491
GAME_TIME_HIGH, 10363
TICK,0,220
TICK,1,193
TICK,2,57
TICK,3,23
TICK,4,9
TICK,5,7
TICK,6,3
TICK,7,9
GAME_TIME_LOW, 9536
GAME_TIME_HIGH, 10422
TICK,0,202
TICK,1,216
TICK,2,55
TICK,3,18
TICK,4,13
TICK,5,8
TICK,6,0
TICK,7,10
GAME_TIME_LOW, 9857
GAME_TIME_HIGH, 10751
TICK,0,215
TICK,1,209
TICK,2,68
TICK,3,19
TICK,4,9
TICK,5,8
TICK,6,3
TICK,7,9
GAME_TIME_LOW, 9855
GAME_TIME_HIGH, 10749
TICK,0,213
TICK,1,211
TICK,2,70
TICK,3,18
TICK,4,8
TICK,5,8
TICK,6,3
TICK,7,9
GAME_TIME_LOW, 9855
GAME_TIME_HIGH, 10752
TICK,0,217
TICK,1,204
TICK,2,74
TICK,3,16
TICK,4,8
TICK,5,9
TICK,6,3
TICK,7,9
GAME_TIME_LOW, 9853
GAME_TIME_HIGH, 10750
TICK,0,219
TICK,1,203
TICK,2,72
TICK,3,16
TICK,4,9
TICK,5,9
TICK,6,3
TICK,7,9
GAME_TIME_LOW, 9920
GAME_TIME_HIGH, 10817
TICK,0,211
TICK,1,211
TICK,2,69
TICK,3,19
TICK,4,10
TICK,5,11
TICK,6,2
TICK,7,9
GAME_TIME_LOW, 9916
GAME_TIME_HIGH, 10816
TICK,0,211
TICK,1,214
TICK,2,66
TICK,3,19
TICK,4,9
TICK,5,12
TICK,6,2
TICK,7,9
GAME_TIME_LOW, 9353
GAME_TIME_HIGH, 10262
TICK,0,203
TICK,1,191
TICK,2,59
TICK,3,26
TICK,4,12
TICK,5,6
TICK,6,1
TICK,7,11
GAME_TIME_LOW, 9924
GAME_TIME_HIGH, 10883
TICK,0,220
TICK,1,193
TICK,2,78
TICK,3,21
TICK,4,10
TICK,5,4
TICK,6,4
TICK,7,11
GAME_TIME_LOW, 10276
GAME_TIME_HIGH, 11216
TICK,0,216
TICK,1,228
TICK,2,71
TICK,3,22
TICK,4,7
TICK,5,7
TICK,6,2
TICK,7,10
GAME_TIME_LOW, 10298
GAME_TIME_HIGH, 11246
TICK,0,212
TICK,1,229
TICK,2,69
TICK,3,19
TICK,4,11
TICK,5,10
TICK,6,2
TICK,7,10
GAME_TIME_LOW, 9566
GAME_TIME_HIGH, 10467
TICK,0,191
TICK,1,215
TICK,2,70
TICK,3,15
TICK,4,10
TICK,5,8
TICK,6,2
TICK,7,10
GAME_TIME_LOW, 10336
GAME_TIME_HIGH, 11286
TICK,0,209
TICK,1,234
TICK,2,70
TICK,3,19
TICK,4,10
TICK,5,10
TICK,6,2
TICK,7,10
GAME_TIME_LOW, 10338
GAME_TIME_HIGH, 11288
TICK,0,207
TICK,1,237
TICK,2,70
TICK,3,17
TICK,4,11
TICK,5,10
TICK,6,2
TICK,7,10
GAME_TIME_LOW, 9889
GAME_TIME_HIGH, 10788
TICK,0,217
TICK,1,207
TICK,2,73
TICK,3,16
TICK,4,8
TICK,5,9
TICK,6,3
TICK,7,9
GAME_TIME_LOW, 9911
GAME_TIME_HIGH, 10811
TICK,0,217
TICK,1,208
TICK,2,71
TICK,3,18
TICK,4,8
TICK,5,9
TICK,6,3
TICK,7,9
GAME_TIME_LOW, 10347
GAME_TIME_HIGH, 11281
TICK,0,220
TICK,1,220
TICK,2,72
TICK,3,18
TICK,4,10
TICK,5,13
TICK,6,3
TICK,7,9
GAME_TIME_LOW, 9756
GAME_TIME_HIGH, 10627
TICK,0,217
TICK,1,201
TICK,2,65
TICK,3,18
TICK,4,10
TICK,5,11
TICK,6,4
TICK,7,8
GAME_TIME_LOW, 9901
GAME_TIME_HIGH, 10819
TICK,0,207
TICK,1,213
TICK,2,64
TICK,3,28
TICK,4,7
TICK,5,10
TICK,6,1
TICK,7,10
GAME_TIME_LOW, 10310
GAME_TIME_HIGH, 11269
TICK,0,225
TICK,1,219
TICK,2,62
TICK,3,22
TICK,4,13
TICK,5,8
TICK,6,4
TICK,7,10
GAME_TIME_LOW, 9875
GAME_TIME_HIGH, 10787
TICK,0,204
TICK,1,224
TICK,2,63
TICK,3,20
TICK,4,10
TICK,5,8
TICK,6,1
TICK,7,10
GAME_TIME_LOW, 9869
GAME_TIME_HIGH, 10781
TICK,0,206
TICK,1,223
TICK,2,62
TICK,3,20
TICK,4,10
TICK,5,8
TICK,6,1
TICK,7,10
GAME_TIME_LOW, 9905
GAME_TIME_HIGH, 10818
TICK,0,212
TICK,1,209
TICK,2,64
TICK,3,28
TICK,4,9
TICK,5,8
TICK,6,1
TICK,7,10
GAME_TIME_LOW, 9522
GAME_TIME_HIGH, 10374
TICK,0,209
TICK,1,206
TICK,2,54
TICK,3,21
TICK,4,15
TICK,5,8
TICK,6,0
TICK,7,9
GAME_TIME_LOW, 10291
GAME_TIME_HIGH, 11262
TICK,0,225
TICK,1,215
TICK,2,64
TICK,3,26
TICK,4,11
TICK,5,9
TICK,6,1
TICK,7,11
GAME_TIME_LOW, 9876
GAME_TIME_HIGH, 10814
TICK,0,212
TICK,1,217
TICK,2,59
TICK,3,21
TICK,4,12
TICK,5,8
TICK,6,0
TICK,7,11
GAME_TIME_LOW, 9911
GAME_TIME_HIGH, 10842
TICK,0,211
TICK,1,206
TICK,2,72
TICK,3,18
TICK,4,11
TICK,5,9
TICK,6,3
TICK,7,10
GAME_TIME_LOW, 10257
GAME_TIME_HIGH, 11177
TICK,0,224
TICK,1,218
TICK,2,78
TICK,3,13
TICK,4,9
TICK,5,9
TICK,6,3
TICK,7,9
GAME_TIME_LOW, 11255
GAME_TIME_HIGH, 12253
TICK,0,230
TICK,1,264
TICK,2,68
TICK,3,23
TICK,4,10
TICK,5,11
TICK,6,1
TICK,7,10
GAME_TIME_LOW, 10650
GAME_TIME_HIGH, 11618
TICK,0,238
TICK,1,225
TICK,2,71
TICK,3,22
TICK,4,8
TICK,5,9
TICK,6,2
TICK,7,10
GAME_TIME_LOW, 10694
GAME_TIME_HIGH, 11690
TICK,0,242
TICK,1,218
TICK,2,65
TICK,3,23
TICK,4,17
TICK,5,7
TICK,6,2
TICK,7,11
GAME_TIME_LOW, 10688
GAME_TIME_HIGH, 11684
TICK,0,241
TICK,1,221
TICK,2,64
TICK,3,23
TICK,4,16
TICK,5,7
TICK,6,2
TICK,7,11
GAME_TIME_LOW, 11446
GAME_TIME_HIGH, 12439
TICK,0,248
TICK,1,255
TICK,2,71
TICK,3,19
TICK,4,11
TICK,5,14
TICK,6,2
TICK,7,9
GAME_TIME_LOW, 10692
GAME_TIME_HIGH, 11688
TICK,0,239
TICK,1,224
TICK,2,62
TICK,3,24
TICK,4,16
TICK,5,7
TICK,6,2
TICK,7,11
GAME_TIME_LOW, 11083
GAME_TIME_HIGH, 12096
TICK,0,252
TICK,1,225
TICK,2,70
TICK,3,24
TICK,4,9
TICK,5,14
TICK,6,3
TICK,7,10
GAME_TIME_LOW, 10307
GAME_TIME_HIGH, 11274
TICK,0,220
TICK,1,225
TICK,2,70
TICK,3,18
TICK,4,12
TICK,5,7
TICK,6,1
TICK,7,11
GAME_TIME_LOW, 9538
GAME_TIME_HIGH, 10403
TICK,0,210
TICK,1,196
TICK,2,65
TICK,3,23
TICK,4,10
TICK,5,7
TICK,6,2
TICK,7,9
GAME_TIME_LOW, 10662
GAME_TIME_HIGH, 11626
TICK,0,231
TICK,1,231
TICK,2,64
TICK,3,27
TICK,4,11
TICK,5,8
TICK,6,2
TICK,7,10
GAME_TIME_LOW, 10667
GAME_TIME_HIGH, 11621
TICK,0,241
TICK,1,219
TICK,2,71
TICK,3,19
TICK,4,10
TICK,5,13
